Latitude,Longitude,Sample Date,red,blue,lwir11,NDVI_red,EVI,SAVI,BSI_full,AWEI_nsh,AWEI_sh,NRI,Red_Blue_ratio,Green_Red_ratio,Turbidity_Red
-30.398056,30.601944,09-01-2015,8812.5,8188.0,,0.3106482839542376,0.4117845292409789,0.46596331351689435,-0.07623105549862451,-46455.25,-15762.25,0.013434089000839557,1.0762701514411201,1.0272340425531798,0.9734879867439826
-26.984722,26.632278,09-01-2015,,,,,,,,-51725.125,,,,,
-27.573056,24.746389,09-01-2015,,,,,,,,-51553.0,,,,,
-29.658056,25.973333,09-01-2015,,,,,,,,-48187.625,,,,,
-29.803611,30.516111,09-01-2015,8909.0,8189.5,46168.5,0.32493511905889366,0.43299692537599777,0.48739344572835586,-0.06281693055986741,-51583.625,-18336.25,0.014627402184432384,1.0878564014896992,1.0296890784599728,0.9711669482749118
-28.735556,29.820556,12-01-2015,8601.0,8017.5,44989.5,0.3545821217521795,0.4770450013881528,0.5318632048925054,-0.11850517012056438,-41288.75,-16637.375,0.025548065484620037,1.0727782974742617,1.052435763283327,0.9501767565178861
-26.970278,27.211111,12-01-2015,,,,,,,,-20908.5,,,,,
-26.73806,27.59194,12-01-2015,9110.0,8084.0,44560.5,0.036004338509563055,0.03882315354685599,0.054005079096343826,-0.013178777916335978,-20605.0,2006.125,0.005811256923034918,1.1269173676397684,1.0116904500548736,0.9884446373352033
-25.127778,27.628889,13-01-2015,,,,,,,,,,,,,
-25.20639,27.558,13-01-2015,,,,,,,,,,,,,
-24.69514,27.40906,13-01-2015,,,,,,,,-44442.375,,,,,
-28.141944,26.417778,13-01-2015,,,,,,,,-59341.75,,,,,
-28.1175,26.719444,13-01-2015,,,,,,,,-48654.625,,,,,
-28.116667,26.725278,13-01-2015,,,,,,,,-45379.875,,,,,
-30.568333,29.422778,13-01-2015,8626.5,8129.0,47488.0,0.33667820069204024,0.4544369486248053,0.5050075930874051,-0.10815506569660091,-43080.75,-15758.125,0.021495009074410043,1.061200639685065,1.043934388222326,0.9579146077397039
-30.570833,29.150556,13-01-2015,10131.0,8566.0,46753.0,0.19922538829387743,0.24370081024113846,0.29883217736676626,-0.004963855931754908,-47211.25,-11877.5,-0.004312267657992544,1.1826990427270467,0.9914124962984799,1.0086618876941358
-28.338333,31.373611,13-01-2015,,,,,,,,-35150.25,,,,,
-28.068333,31.55,13-01-2015,,,,,,,,-65194.5,,,,,
-27.010111,26.698083,14-01-2015,,,,,,,,-32283.25,,,,,
-29.641944,30.6875,14-01-2015,,,,,,,,-48423.75,,,,,
-24.396194,27.089833,14-01-2015,,,,,,,,-27097.25,,,,,
-25.73411,27.21422,14-01-2015,10764.0,9071.0,47458.0,0.19491398653702247,0.24806053971729097,0.2923655129859192,0.05186054434644348,-68465.625,-18125.875,-0.02275642548339578,1.1866387388380422,0.9554998141954575,1.04657267865823
-28.445556,32.325,09-04-2015,9441.0,8353.0,42550.0,0.3126069387309319,0.4126262577724814,0.46890187298640146,-0.08051320383776517,-46557.25,-16694.25,0.010558859747949746,1.1302526038548888,1.0213430780637536,0.9791029297381283
-27.602222,29.942778,14-01-2015,9290.5,8428.5,46589.5,0.2870873060026463,0.37941980335583075,0.4306226979742157,-0.051541229854482756,-49796.25,-15736.0,0.014061339276238916,1.1022720531529797,1.0285237608309452,0.9722672806237144
-28.75,30.442778,14-01-2015,,,,,,,,-47881.625,,,,,
-29.161667,30.629722,14-01-2015,,,,,,,,-60656.625,,,,,
-26.648056,27.089444,14-01-2015,8863.0,8326.5,46745.5,0.340832605098264,0.4699509308776553,0.5112394020526532,-0.06058472001448709,-54675.75,-19693.625,0.028339637121087388,1.0644328349246255,1.058332393094877,0.9448827292110773
-26.45,28.085833,14-01-2015,8802.0,8121.0,45391.0,0.36676258992805627,0.5007612592701735,0.5501339903958542,-0.09882495948136122,-48569.0,-19375.25,0.03716465665764194,1.0838566678980288,1.0771983640081677,0.9283341243474036
-27.389722,26.463889,14-01-2015,,,,,,,,-21187.125,,,,,
-26.984722,26.632278,14-01-2015,,,,,,,,-51725.125,,,,,
-27.398611,26.614722,14-01-2015,,,,,,,,-48614.25,,,,,
-31.104278,29.399722,14-01-2015,10136.0,8613.5,48257.0,0.18561815807974216,0.22662285111705135,0.27842164463905406,-0.03754842003618314,-36858.0,-8699.625,-0.016446048937023585,1.1767574156846674,0.9676400947119084,1.0334420880913435
-31.396,29.2651,14-01-2015,14266.5,10163.5,47287.0,0.051397985305362374,0.0592925546806985,0.07709569640452775,-0.0019575510361520103,-28593.375,-1222.0,-0.04660247592847301,1.4036995129630403,0.9109452213226726,1.097760849492143
-31.554722,29.245556,14-01-2015,8603.0,8043.5,47853.5,0.3292007797270943,0.43670967908768843,0.493791544024481,-0.07032249808036842,-47717.25,-16782.25,0.03429309086827169,1.0695592714614153,1.071021736603498,0.9336878662904174
-27.169444,29.233889,15-01-2015,9598.0,8686.0,46610.5,0.28676525228505506,0.3877690468056031,0.43013988742127696,-0.012962980998665692,-61488.625,-19397.375,0.011254474748255113,1.1049965461662319,1.0227651594081995,0.9777415575816129
-27.02314,28.59389,15-01-2015,10228.0,8891.5,45176.0,0.1372416701813575,0.16890296125197887,0.20585816410450983,-0.02703757258601293,-33318.625,-4967.625,-0.006940684223480154,1.1503120958218394,0.9862143136487975,1.0139783880241795
-27.398611,26.614722,15-01-2015,,,,,,,,-48614.25,,,,,
-27.573056,24.746389,15-01-2015,9557.5,8228.5,46076.0,0.23614857439708992,0.2891243829289653,0.3542157842157828,0.006175881557286793,-56176.625,-15833.625,-0.003043501075720192,1.1615118186789675,0.993931467433942,1.006105584504437
-28.376944,24.303056,15-01-2015,10712.5,8971.5,47405.5,0.1657093903934886,0.20476165272077265,0.24855924613527414,0.04394013518505567,-59496.75,-13569.5,-0.008259017859243708,1.194058964498677,0.983617269544915,1.0166555945715003
-31.031389,28.883333,15-01-2015,11780.5,9199.5,47641.5,0.03928724336887587,0.04425347804320169,0.05892966360856246,0.021100528628465592,-31317.5,-1969.5,-0.04222236967243916,1.2805587260177045,0.9189762743516751,1.088167374838342
-30.860139,29.07125,15-01-2015,11254.5,9082.5,48260.0,0.14054982817869363,0.16933870040253024,0.21082071743571063,-0.03281014835519236,-34482.25,-6794.875,-0.042324612178744885,1.2391412056151805,0.9187880403394116,1.088390309946317
-30.775867,29.032217,15-01-2015,10314.5,8861.5,49202.0,0.236245834875971,0.30606518454565074,0.35436219248070067,0.017378599715483067,-63550.75,-18447.875,-0.012764495066031653,1.1639677255543512,0.9747927674632704,1.0258590680789594
-26.619444,27.980833,16-01-2015,8746.0,8101.5,45304.0,0.42304901378718773,0.6017443360685347,0.6345630555601345,-0.14824417142304314,-48645.25,-23179.0,0.0360941202402599,1.0795531691661904,1.0748913789160637,0.9303265610041386
-27.671111,27.236944,16-01-2015,10058.5,8794.5,46744.5,0.2371833763082048,0.3083969766742431,0.3557683192719676,-0.003126279727124715,-56142.5,-15824.875,0.00044718274868329306,1.1437261925066673,1.0008947656211065,0.9991060342686764
-27.902778,24.615556,16-01-2015,9377.0,8190.0,46576.5,0.3123602097312349,0.4038742343504067,0.4685317249344585,-0.05033016588822666,-52080.75,-17712.5,0.03337370821843655,1.1449328449328309,1.0690519355870634,0.9354082497880101
-28.747778,31.745833,17-01-2015,,,,,,,,-72236.125,,,,,
-25.99136,27.84208,19-01-2015,,,,,,,,,,,,,
-26.970278,27.211111,19-01-2015,,,,,,,,-20364.375,,,,,
-29.028629,24.638389,19-01-2015,10054.5,8570.0,47063.5,0.25705207544381337,0.3277881426202321,0.3855709905050416,-0.03654781199351694,-52393.25,-16152.75,-0.016890012642224946,1.1732205367561124,0.9667810433139294,1.034360372408816
-29.033333,23.983333,19-01-2015,10943.5,8866.0,47301.0,0.2125845445387818,0.2637075251925703,0.31887108089147803,0.01541848112169208,-61335.125,-17193.0,-0.027727560866808974,1.234322129483406,0.9460410289212688,1.0570366077465367
-33.818056,19.694722,19-01-2015,9775.0,8503.0,46982.5,0.22990565851929087,0.2889985937530947,0.34485169574979185,-0.004572011789333351,-53611.0,-15550.625,-0.023399466052452373,1.1495942608490985,0.9542710997442357,1.04792024013721
-27.010111,26.698083,20-01-2015,,,,,,,,-36011.625,,,,,
-22.225556,29.990556,20-01-2015,,,,,,,,-13590.75,,,,,
-26.984722,26.632278,20-01-2015,,,,,,,,-56669.875,,,,,
-27.935,26.126667,20-01-2015,,,,,,,,,,,,,
-28.1175,26.719444,20-01-2015,,,,,,,,-48654.625,,,,,
-34.075556,20.145556,20-01-2015,,,,,,,,-69884.25,,,,,
-32.502778,19.535833,20-01-2015,14381.5,10497.5,49520.5,0.09843747551209085,0.12064044499249,0.1476538991975923,0.10312487496499002,-81571.375,-19058.125,-0.07260590692124079,1.3699928554417589,0.8646177380662596,1.1565804817242258
-29.161667,23.696389,21-01-2015,8564.0,8260.5,44280.0,-0.08049457481705728,-0.08687777876124265,-0.12073805393470985,0.016197918314404074,-14462.75,7982.75,0.0524714408209551,1.0367411173657644,1.11075432041101,0.9002890932982822
-25.810483,27.909552,21-01-2015,,,,,,,,-50446.5,,,,,
-29.641944,30.6875,21-01-2015,,,,,,,,-48423.75,,,,,
-25.73411,27.21422,21-01-2015,,,,,,,,,,,,,
-26.648056,27.089444,21-01-2015,,,,,,,,,,,,,
-29.160278,26.573333,21-01-2015,,,,,,,,-54911.375,,,,,
-29.033333,23.983333,21-01-2015,10943.5,8866.0,47301.0,0.2125845445387818,0.2637075251925703,0.31887108089147803,0.01541848112169208,-61335.125,-17193.0,-0.027727560866808974,1.234322129483406,0.9460410289212688,1.0570366077465367
-26.03611,30.99778,22-01-2015,,,,,,,,-36230.625,,,,,
-27.363611,31.783333,22-01-2015,,,,,,,,,,,,,
-26.905,32.324722,22-01-2015,,,,,,,,,,,,,
-28.116667,26.725278,22-01-2015,,,,,,,,-45379.875,,,,,
-23.838611,31.640833,23-01-2015,8811.0,8133.0,46866.0,0.07897350128050971,0.08953437385193354,0.11845715629654734,0.0007580269641020066,-29965.375,-1817.875,0.004997035656813727,1.0833640722980318,1.0100442628532402,0.990055621102298
-29.744167,29.905833,23-01-2015,9026.5,8350.0,46955.0,0.2508196041000944,0.3242176184703194,0.37622159975101,-0.05219295782557409,-41999.5,-11277.375,0.022471301711067673,1.0810179640718434,1.0459757381044585,0.9560451199491505
-28.96362,19.15486,24-01-2015,10003.5,9023.0,48507.5,-0.005503203920090436,-0.006480440314848716,-0.008254598452105699,0.03064309505508575,-27154.75,2517.75,0.016033049722126515,1.1086667405519106,1.0325885939920925,0.9684399051260858
-26.73806,27.59194,26-01-2015,,,,,,,,,,,,,
-26.45,28.085833,26-01-2015,,,,,,,,,,,,,
-34.065833,20.404167,27-01-2015,,,,,,,,-28139.5,,,,,
-25.127778,27.628889,27-01-2015,,,,,,,,,,,,,
-25.20639,27.558,27-01-2015,,,,,,,,,,,,,
-24.396194,27.089833,27-01-2015,,,,,,,,-27097.25,,,,,
-24.69514,27.40906,27-01-2015,,,,,,,,-44442.375,,,,,
-27.169444,29.233889,27-01-2015,,,,,,,,-56266.375,,,,,
-26.861111,28.884722,27-01-2015,9696.5,8815.0,46763.0,0.26594496385177235,0.3600196765664391,0.3989098960994705,-0.008450648607025078,-60884.25,-18218.875,0.00010311936065996339,1.0999999999999874,1.000206259990708,0.999793782543682
-26.970278,27.211111,27-01-2015,,,,,,,,-20364.375,,,,,
-26.880278,26.965,27-01-2015,,,,,,,,-59646.875,,,,,
-33.501667,21.624167,27-01-2015,22186.0,20540.5,36974.5,0.06699188359476835,0.17925361629823833,0.10048676892669008,0.028414832214410008,-92201.625,-9694.125,-0.018863158861551488,1.080110026532942,0.9629721445956867,1.0384516370614758
-32.595833,19.009444,27-01-2015,9882.5,8492.5,47849.0,0.23900279141399466,0.30022005658597933,0.35849728564278155,-0.013178638035671939,-52609.875,-15275.125,-0.008366920055099187,1.163673829849854,0.9834050088540249,1.0168750321551576
-29.161667,23.696389,28-01-2015,,,,,,,,-15346.25,,,,,
-28.7115,24.072889,28-01-2015,,,,,,,,,,,,,
-27.010111,26.698083,28-01-2015,,,,,,,,-36011.625,,,,,
-24.282222,28.090278,28-01-2015,,,,,,,,-45946.625,,,,,
-23.763056,27.908611,28-01-2015,,,,,,,,-50603.0,,,,,
-23.658056,31.05,28-01-2015,,,,,,,,,,,,,
-23.281,30.543056,28-01-2015,,,,,,,,-53197.5,,,,,
-27.937778,31.209444,28-01-2015,,,,,,,,-50307.375,,,,,
-28.404444,30.013056,28-01-2015,,,,,,,,-59614.625,,,,,
-26.648056,27.089444,28-01-2015,,,,,,,,,,,,,
-27.273889,28.49,28-01-2015,9032.5,8071.5,44737.5,0.20107025186298919,0.24061793798392175,0.3015987086502729,-0.08039122732603088,-27696.125,-5915.625,-0.0007478602886186702,1.1190608932664174,0.9985053971768503,1.001496840004424
-27.4275,28.525833,28-01-2015,9426.0,8499.5,,0.31238487771962026,0.42147922500381385,0.46856877120034846,-0.04337551080695181,-57815.875,-19965.5,0.0029353431178103773,1.1090064121418777,1.005887969446202,0.9941464958076149
-27.3,28.586944,28-01-2015,10436.0,8766.0,,0.2397326388256498,0.30532952299655763,0.3595924091207097,0.01374185959778521,-63506.125,-18872.25,-0.017426698189085685,1.1905087839379285,0.9657435799156673,1.0354715483454777
-26.984722,26.632278,28-01-2015,,,,,,,,-56669.875,,,,,
-34.405833,19.600556,28-01-2015,,,,,,,,,,,,,
-28.068333,31.55,28-01-2015,,,,,,,,-65194.5,,,,,
-28.058889,30.373611,28-01-2015,,,,,,,,-44850.5,,,,,
-22.935,28.004167,29-01-2015,,,,,,,,-49235.125,,,,,
-22.225556,29.990556,29-01-2015,,,,,,,,-13590.75,,,,,
-24.670833,28.560833,29-01-2015,,,,,,,,,,,,,
-27.5275,30.858056,29-01-2015,,,,,,,,-58505.125,,,,,
-28.376944,24.303056,29-01-2015,10618.5,9044.5,46612.0,0.17356111608358887,0.21881730717338094,0.2603366086195145,0.03229300385109107,-57868.0,-13205.125,-0.004944989944398416,1.1740284150588627,0.9901586853133588,1.0099391287806638
-34.329722,18.990278,29-01-2015,9653.0,8538.0,45824.5,0.19390396659707645,0.24097135740971354,0.2908498778731121,0.002370108238583609,-50057.5,-12267.5,-0.016105263157894654,1.1305926446474452,0.9683000103594637,1.0327377768267783
-33.38056,19.30167,29-01-2015,10744.0,9080.0,47471.0,0.21225896326710092,0.2736398351544482,0.31838260901442417,0.03642468188358766,-65779.25,-18271.5,-0.017761568701747655,1.1832599118942602,0.965096798212947,1.0361654932973186
-27.573056,24.746389,30-01-2015,9854.5,8539.0,46587.0,0.22999687451164155,0.28956636367213634,0.3449885726564165,-0.007406024396315642,-55112.25,-15314.125,-0.015770757099417537,1.154057852207505,0.968948196255508,1.03204691836413
-27.902778,24.615556,30-01-2015,9493.0,8309.5,45610.5,0.33747426457758894,0.44938964605512,0.5062025647736178,-0.053583241455347194,-56452.25,-20397.0,0.04050536955148432,1.1424273421986746,1.0844306330980609,0.9221428918354372
-25.99136,27.84208,02-02-2015,,,,,,,,,,,,,
-29.7775,29.470833,02-02-2015,8984.5,8340.0,44822.5,0.2780634793089583,0.3660936260248612,0.41708684036077853,-0.049361610041116534,-46279.875,-14146.5,0.01974796792319012,1.0772781774580207,1.0402916133340638,0.9612689241962129
-29.744167,29.905833,02-02-2015,,,,,,,,,,,,,
-26.970278,27.211111,02-02-2015,,,,,,,,-20364.375,,,,,
-28.116667,26.725278,02-02-2015,,,,,,,,-49287.125,,,,,
-27.671111,27.236944,02-02-2015,,,,,,,,,,,,,
-33.818056,19.694722,02-02-2015,9844.0,8415.5,46610.5,0.21793878726489022,0.26748670245181927,0.3269016881827197,0.006838286036930912,-54826.125,-15569.5,-0.02973404116216413,1.1697463014675162,0.9422490857374956,1.0612904964691816
-29.140556,31.391944,03-02-2015,,,,,,,,-22446.0,,,,,
-25.73411,27.21422,03-02-2015,,,,,,,,,,,,,
-28.801278,31.955389,03-02-2015,,,,,,,,,,,,,
-29.987778,29.851667,03-02-2015,8436.0,8011.5,46031.0,0.4205944470200367,0.5978677393057461,0.6308808379120858,-0.1265532065249394,-52056.0,-23268.875,0.044539456918764084,1.0529863321475248,1.093231389284008,0.9147194361615515
-26.984722,26.632278,03-02-2015,,,,,,,,-56669.875,,,,,
-27.398611,26.614722,03-02-2015,,,,,,,,-49234.625,,,,,
-33.313889,19.074722,03-02-2015,9729.5,8521.0,47255.0,0.17813021350283964,0.21777183398221672,0.26718967774633495,0.021865238732708563,-52010.5,-12221.0,-0.014123410464873807,1.1418260767515416,0.9721465645716535,1.0286514775069935
-25.459639,28.264306,03-02-2015,,,,,,,,-49976.625,,,,,
-27.4,26.624722,03-02-2015,,,,,,,,-49483.75,,,,,
-27.010111,26.698083,04-02-2015,,,,,,,,-36011.625,,,,,
-25.810483,27.909552,04-02-2015,,,,,,,,-50446.5,,,,,
-29.641944,30.6875,04-02-2015,,,,,,,,-48423.75,,,,,
-28.747778,31.745833,04-02-2015,,,,,,,,-72236.125,,,,,
-26.648056,27.089444,04-02-2015,,,,,,,,,,,,,
-27.671111,27.236944,04-02-2015,11312.0,9472.0,46960.0,0.1823635706541374,0.23716864072194013,0.27354041307529586,0.00494062581260292,-51840.625,-12666.375,-0.013370361246108652,1.1942567567567441,0.9736120933521838,1.0271031007399916
-28.768056,20.720556,04-02-2015,10267.0,8653.0,46702.5,0.11910941421247885,0.13952822224009007,0.17866028913388454,0.025555231187262748,-41993.0,-7051.875,-0.0062233547312196495,1.1865249046573305,0.9876302717444143,1.0125246548323372
-32.94583,18.33667,04-02-2015,,,,,,,,,,,,,
-30.135739,30.674222,05-02-2015,11212.0,9099.0,,0.02108525778146409,0.023805064613746867,0.031627196333078554,-0.004056011588604529,-22420.375,1274.625,-0.03824428187795149,1.2322233212440792,0.9263289332857569,1.0795301367225008
-29.160278,26.573333,05-02-2015,,,,,,,,-53443.125,,,,,
-33.13083,18.86278,05-02-2015,11615.0,9462.5,47620.5,0.16963056960554712,0.21538440590576735,0.2544413068344286,0.020102266366887667,-57337.625,-13711.75,-0.025992094163372455,1.2274768824306344,0.9493327593628846,1.0533714233890985
-29.744167,29.905833,06-02-2015,,,,,,,,,,,,,
-29.380556,30.2775,06-02-2015,,,,,,,,-44881.0,,,,,
-29.803611,30.516111,06-02-2015,8909.0,8189.5,46168.5,0.32493511905889366,0.43299692537599777,0.48739344572835586,-0.06281693055986741,-51583.625,-18336.25,0.014627402184432384,1.0878564014896992,1.0296890784599728,0.9711669482749118
-23.838611,31.640833,09-02-2015,8811.0,8133.0,46866.0,0.07897350128050971,0.08953437385193354,0.11845715629654734,0.0007580269641020066,-29965.375,-1817.875,0.004997035656813727,1.0833640722980318,1.0100442628532402,0.990055621102298
-25.49037,30.6986,09-02-2015,,,,,,,,-23023.375,,,,,
-25.513889,31.224444,09-02-2015,9214.5,8328.0,45845.0,0.2495724407525033,0.3180888718198898,0.37435103935500796,-0.02749804670544312,-49968.875,-14109.5,0.0018955805892547559,1.1064481268011395,1.003798361278409,0.996216011676296
-28.735556,29.820556,09-02-2015,,,,,,,,-41440.375,,,,,
-26.970278,27.211111,09-02-2015,,,,,,,,-20364.375,,,,,
-26.45,28.085833,09-02-2015,,,,,,,,,,,,,
-25.447222,30.711667,09-02-2015,,,,,,,,-52761.0,,,,,
-28.760833,17.730278,10-02-2015,,,,,,,,,,,,,
-27.010111,26.698083,10-02-2015,,,,,,,,-36011.625,,,,,
-25.436111,31.982222,10-02-2015,10548.0,8944.0,,0.15329814773935843,0.1888018902432996,0.22994260716005688,0.01248610007942809,-47229.125,-9479.75,-0.005936628281238796,1.1793381037566952,0.9881968145619929,1.0119441646279943
-25.20639,27.558,10-02-2015,,,,,,,,,,,,,
-24.69514,27.40906,10-02-2015,,,,,,,,-44442.375,,,,,
-23.281,30.543056,10-02-2015,,,,,,,,-53197.5,,,,,
-25.681111,31.783333,10-02-2015,9894.5,8613.0,46242.0,0.1607540448270737,0.19557007089124845,0.24112595419847227,-0.01737216119723045,-38114.25,-7156.5,7.579394153760606e-05,1.1487867177522217,1.0001515993733792,0.9998484236054871
-25.398889,31.610556,10-02-2015,10474.5,8867.0,47586.5,0.23493535899495935,0.3020074363404191,0.35239660367022607,0.007231653650973996,-63161.625,-18228.75,-0.02147889899310032,1.1812901770609994,0.9579454866580652,1.043900737492515
-24.99328,30.81444,10-02-2015,,,,,,,,-47619.0,,,,,
-27.602222,29.942778,10-02-2015,9414.5,8209.5,47382.0,0.2713517278743072,0.34143419892973137,0.4070197163477337,-0.032393244772241474,-51082.25,-16223.375,-0.002368974420399785,1.1467811681588265,0.9952732487120824,1.0047491995730948
-26.861111,28.884722,10-02-2015,,,,,,,,-62274.875,,,,,
-26.648056,27.089444,10-02-2015,,,,,,,,,,,,,
-26.984722,26.632278,10-02-2015,,,,,,,,-56669.875,,,,,
-28.141944,26.417778,10-02-2015,,,,,,,,-64709.25,,,,,
-28.1175,26.719444,10-02-2015,,,,,,,,-51792.375,,,,,
-28.116667,26.725278,10-02-2015,,,,,,,,-48870.375,,,,,
-29.1825,23.575556,10-02-2015,9102.5,8675.0,47142.0,0.07602903111201302,0.0932682489477747,0.11404065267591995,-0.012182634494709448,-26391.5,547.125,0.037561787951679644,1.049279538904887,1.0780554792639265,0.9275960460613377
-31.396,29.2651,10-02-2015,,,,,,,,-17486.0,,,,,
-31.554722,29.245556,10-02-2015,,,,,,,,-48509.125,,,,,
-34.039722,22.133333,10-02-2015,9378.0,8106.0,45525.5,0.3845649035306458,0.517933216665783,0.5768378914901627,-0.07085170551944765,-63395.0,-26482.5,0.010994226053942836,1.1569207994078317,1.0222328854766365,0.9782506649976428
-29.161667,23.696389,11-02-2015,8760.0,8285.5,45147.0,-0.06543420092434891,-0.07059857884273446,-0.09814831706649582,0.01450214446604334,-15017.5,7413.25,0.047256512045244184,1.0572687224669477,1.0992009132419966,0.9097517914632786
-24.670833,28.560833,11-02-2015,,,,,,,,,,,,,
-24.396194,27.089833,11-02-2015,,,,,,,,-27097.25,,,,,
-24.058889,31.237222,11-02-2015,,,,,,,,-53620.25,,,,,
-25.362222,31.956667,11-02-2015,9894.5,8512.0,,0.2819535913205963,0.3652099939840578,0.422922714078373,-0.020167968978351058,-60336.875,-19746.875,-0.01170756646216763,1.1624177631578811,0.976855828995897,1.023692514613822
-25.149444,31.940556,11-02-2015,11078.5,8919.5,,0.16236957507938848,0.19541113684239253,0.24354975900198378,0.06081342302636654,-67107.625,-16659.5,-0.040527848220155725,1.2420539267896042,0.9221013675136442,1.0844794674758838
-28.75,30.442778,11-02-2015,11196.5,8928.5,46752.0,0.13148198425318958,0.15464834608383854,0.1972191517831164,0.028656993855527384,-47168.125,-9723.0,-0.024851258581235585,1.2540180321442431,0.9515027017371415,1.050969165063115
-29.161667,30.629722,11-02-2015,8957.0,8142.5,45562.0,0.2780542849658441,0.35542631066510744,0.41707302329330054,-0.03534334925959073,-50840.75,-15627.875,0.009619637328615604,1.1000307031009997,1.019426147147471,0.9809440367977112
-27.389722,26.463889,11-02-2015,,,,,,,,-23572.375,,,,,
-27.398611,26.614722,11-02-2015,,,,,,,,-49234.625,,,,,
-31.104278,29.399722,11-02-2015,,,,,,,,-37207.875,,,,,
-30.775867,29.032217,11-02-2015,,,,,,,,-58949.0,,,,,
-34.005833,22.351111,11-02-2015,,,,,,,,-52383.125,,,,,
-23.658056,31.05,12-02-2015,,,,,,,,,,,,,
-27.671111,27.236944,12-02-2015,,,,,,,,-44615.625,,,,,
-28.376944,24.303056,12-02-2015,10761.0,9072.0,48195.0,0.15139088776294718,0.1877451028331687,0.22708185474331588,0.047048759623609826,-59311.125,-12868.75,-0.014136273678258345,1.1861772486772355,0.9721215500418087,1.0286779466590095
-30.568333,29.422778,12-02-2015,,,,,,,,-45280.75,,,,,
-31.031389,28.883333,12-02-2015,,,,,,,,-35384.125,,,,,
-30.860139,29.07125,12-02-2015,,,,,,,,-38505.5,,,,,
-30.570833,29.150556,12-02-2015,,,,,,,,-48351.875,,,,,
-28.338333,31.373611,12-02-2015,11007.0,8932.0,,0.053771760154738654,0.06095303059832391,0.08065590681481129,0.04140419131201854,-38992.5,-4398.25,-0.033860893251303086,1.2323107926556065,0.9344962296720184,1.070095275131236
-24.679167,30.8025,13-02-2015,,,,,,,,,,,,,
-22.769722,30.886944,13-02-2015,,,,,,,,-61992.25,,,,,
-24.768889,31.39,13-02-2015,13472.0,10419.5,47974.0,0.21924079976818248,0.2968281056905783,0.32885643499804307,0.04178438435236863,-86348.0,-25523.75,-0.04048966036570045,1.2929603147943636,0.9221719121140074,1.0843965066205088
-24.9675,31.516667,13-02-2015,9333.0,8409.0,47330.0,0.2827527906395885,0.37072770142275613,0.42412103746397534,-0.025169241451136904,-56724.0,-18174.125,-0.0047908704311783136,1.1098822689974894,0.9904639451408873,1.0096278667243508
-27.573056,24.746389,13-02-2015,9682.5,8303.5,45586.0,0.20081713507490323,0.24152599159175855,0.30121948703134227,0.0023465723672003703,-50059.625,-12703.5,-0.013768191812375596,1.1660745468778086,0.972837593596685,1.0279208025903601
-27.902778,24.615556,13-02-2015,10572.0,8682.0,46768.5,0.25968978677217097,0.3293165914822577,0.38952786093167235,0.012560046648957317,-65746.125,-20789.375,-0.009838571019199495,1.217691776088445,0.9805145667801648,1.019872660621252
-28.96362,19.15486,14-02-2015,9976.0,8614.0,46441.5,-0.02155547591009154,-0.023490157568182866,-0.03233238614545718,0.030521316898777996,-24594.5,3036.5,0.0016762152560606358,1.1581146970048624,1.0033580593424118,0.9966531794794845
-25.99136,27.84208,16-02-2015,,,,,,,,-52441.375,,,,,
-26.970278,27.211111,16-02-2015,,,,,,,,,,,,,
-26.73806,27.59194,16-02-2015,,,,,,,,-20620.0,,,,,
-26.45,28.085833,16-02-2015,,,,,,,,,,,,,
-27.671111,27.236944,16-02-2015,,,,,,,,-48920.25,,,,,
-32.502778,19.535833,16-02-2015,,,,,,,,-82907.5,,,,,
-27.010111,26.698083,17-02-2015,,,,,,,,-34010.625,,,,,
-27.169444,29.233889,17-02-2015,9563.0,8456.0,45910.5,0.2875395790650017,0.3766100702576113,0.43130133541934246,-0.021146597897242568,-57270.75,-18609.75,0.009938917072160628,1.130912961210961,1.020077381574809,0.9803177857508869
-26.861111,28.884722,17-02-2015,10074.5,8738.0,47897.0,0.2151829707675221,0.2734305398824019,0.32276817013320747,0.032902841247764686,-63539.125,-17251.125,-0.014194392711531615,1.1529526207369976,0.9720085364037822,1.0287975491447432
-27.02314,28.59389,17-02-2015,10963.0,9363.0,46634.0,0.04818544886264956,0.05826343470821047,0.07227660451891532,0.012655021130085297,-31853.375,-1144.375,-0.014552437359738962,1.1708853999786268,0.9713125969168934,1.029534676245471
-26.984722,26.632278,17-02-2015,,,,,,,,-57582.125,,,,,
-29.160278,26.573333,17-02-2015,,,,,,,,,,,,,
-28.69485,28.23487,17-02-2015,9123.5,8184.5,46027.0,0.2547225682602559,0.3200355110356189,0.3820760496650859,-0.033299320847459415,-48483.5,-14106.25,-0.0005209047292666182,1.114729061029982,0.9989587329423906,1.00104235242483
-28.883333,27.89,17-02-2015,15239.0,14147.5,42637.5,0.15099516692897988,0.29467406726864503,0.22648959581046763,-0.027384018241253822,-58457.125,-10718.5,-0.022940475591132516,1.0771514401837705,0.9551479755889432,1.0469581944969184
-31.436944,20.474722,17-02-2015,13579.0,10364.5,46810.0,0.09164492608201187,0.11405403830384168,0.13746509022191702,0.07848114380439274,-69189.0,-13682.75,-0.04697469110815534,1.3101452071976332,0.9102658516827387,1.0985801545244844
-34.075556,20.145556,17-02-2015,,,,,,,,-71832.0,,,,,
-32.595833,19.009444,17-02-2015,,,,,,,,-51808.125,,,,,
